"timestamp","ghi","ghi90","ghi10","ebh","dni","dni10","dni90","dhi","air_temp","zenith","azimuth","cloud_opacity"
"2022-01-29 23:00:00","0","0","0","0","0","0","0","0","-3","151","15","7"
"2022-01-29 23:30:00","0","0","0","0","0","0","0","0","-3","152","0","28"
"2022-01-30 00:00:00","0","0","0","0","0","0","0","0","-4","151","-14","27"
"2022-01-30 00:30:00","0","0","0","0","0","0","0","0","-5","149","-28","35"
"2022-01-30 01:00:00","0","0","0","0","0","0","0","0","-5","146","-40","5"
"2022-01-30 01:30:00","0","0","0","0","0","0","0","0","-5","143","-51","4"
"2022-01-30 02:00:00","0","0","0","0","0","0","0","0","-5","138","-60","17"
"2022-01-30 02:30:00","0","0","0","0","0","0","0","0","-5","134","-68","5"
"2022-01-30 03:00:00","0","0","0","0","0","0","0","0","-5","129","-75","16"
"2022-01-30 03:30:00","0","0","0","0","0","0","0","0","-5","124","-81","3"
"2022-01-30 04:00:00","0","0","0","0","0","0","0","0","-5","119","-87","21"
"2022-01-30 04:30:00","0","0","0","0","0","0","0","0","-5","113","-92","1"
"2022-01-30 05:00:00","0","0","0","0","0","0","0","0","-5","108","-97","15"
"2022-01-30 05:30:00","0","0","0","0","0","0","0","0","-5","103","-103","32"
"2022-01-30 06:00:00","0","0","0","0","0","0","0","0","-5","98","-108","10"
"2022-01-30 06:30:00","1","1","1","0","0","0","0","1","-4","93","-113","1"
"2022-01-30 07:00:00","12","14","8","2","17","2","21","10","-4","89","-118","5"
"2022-01-30 07:30:00","65","66","53","32","186","97","200","33","-2","84","-124","1"
"2022-01-30 08:00:00","119","137","60","53","306","21","534","65","-1","80","-130","12"
"2022-01-30 08:30:00","201","209","142","133","600","327","676","68","0","76","-136","4"
"2022-01-30 09:00:00","245","275","123","142","499","22","749","104","2","73","-143","11"
"2022-01-30 09:30:00","325","334","231","246","738","226","799","79","3","70","-149","3"
"2022-01-30 10:00:00","339","381","179","220","601","30","871","119","4","68","-157","10"
"2022-01-30 10:30:00","399","418","270","308","775","194","886","90","5","66","-164","4"
"2022-01-30 11:00:00","398","441","245","268","634","69","881","129","5","65","-172","9"
"2022-01-30 11:30:00","431","451","244","343","813","127","917","88","6","65","-180","5"
"2022-01-30 12:00:00","414","448","263","305","723","100","910","109","6","65","172","8"
"2022-01-30 12:30:00","372","431","207","233","573","95","898","138","6","66","165","13"
"2022-01-30 13:00:00","326","400","127","168","439","7","886","157","6","68","157","18"
"2022-01-30 13:30:00","295","357","92","154","444","6","842","141","6","70","150","17"
"2022-01-30 14:00:00","289","303","109","220","730","12","817","70","5","73","143","4"
"2022-01-30 14:30:00","232","238","168","170","677","191","734","62","4","76","136","2"
"2022-01-30 15:00:00","151","168","87","78","410","39","620","72","3","80","130","10"
"2022-01-30 15:30:00","94","94","77","54","320","202","321","40","1","84","124","0"
"2022-01-30 16:00:00","25","29","19","6","35","12","61","19","0","88","119","8"
"2022-01-30 16:30:00","4","4","4","1","5","5","5","2","-1","93","113","0"
"2022-01-30 17:00:00","0","0","0","0","0","0","0","0","-2","98","108","1"
"2022-01-30 17:30:00","0","0","0","0","0","0","0","0","-2","103","103","0"
"2022-01-30 18:00:00","0","0","0","0","0","0","0","0","-2","108","98","2"
"2022-01-30 18:30:00","0","0","0","0","0","0","0","0","-2","113","92","0"
"2022-01-30 19:00:00","0","0","0","0","0","0","0","0","-2","118","87","2"
"2022-01-30 19:30:00","0","0","0","0","0","0","0","0","-3","123","81","0"
"2022-01-30 20:00:00","0","0","0","0","0","0","0","0","-3","128","75","1"
"2022-01-30 20:30:00","0","0","0","0","0","0","0","0","-3","133","68","0"
"2022-01-30 21:00:00","0","0","0","0","0","0","0","0","-3","138","60","8"
"2022-01-30 21:30:00","0","0","0","0","0","0","0","0","-4","142","51","2"
"2022-01-30 22:00:00","0","0","0","0","0","0","0","0","-4","146","41","2"
"2022-01-30 22:30:00","0","0","0","0","0","0","0","0","-4","149","29","5"
"2022-01-30 23:00:00","0","0","0","0","0","0","0","0","-4","151","15","4"
"2022-01-30 23:30:00","0","0","0","0","0","0","0","0","-4","151","0","4"
"2022-01-31 00:00:00","0","0","0","0","0","0","0","0","-4","151","-14","4"
"2022-01-31 00:30:00","0","0","0","0","0","0","0","0","-4","149","-28","7"
"2022-01-31 01:00:00","0","0","0","0","0","0","0","0","-5","146","-40","12"
"2022-01-31 01:30:00","0","0","0","0","0","0","0","0","-5","142","-51","16"
"2022-01-31 02:00:00","0","0","0","0","0","0","0","0","-5","138","-60","19"
"2022-01-31 02:30:00","0","0","0","0","0","0","0","0","-5","133","-67","23"
"2022-01-31 03:00:00","0","0","0","0","0","0","0","0","-5","129","-74","18"
"2022-01-31 03:30:00","0","0","0","0","0","0","0","0","-5","124","-81","10"
"2022-01-31 04:00:00","0","0","0","0","0","0","0","0","-5","118","-86","20"
"2022-01-31 04:30:00","0","0","0","0","0","0","0","0","-5","113","-92","69"
"2022-01-31 05:00:00","0","0","0","0","0","0","0","0","-5","108","-97","83"
"2022-01-31 05:30:00","0","0","0","0","0","0","0","0","-5","103","-102","89"
"2022-01-31 06:00:00","0","0","0","0","0","0","0","0","-4","98","-107","87"
"2022-01-31 06:30:00","0","0","0","0","0","0","0","0","-4","93","-113","95"
"2022-01-31 07:00:00","1","4","1","0","0","0","18","1","-4","89","-118","93"
"2022-01-31 07:30:00","2","5","2","2","12","0","188","2","-3","84","-124","96"
"2022-01-31 08:00:00","9","116","5","4","23","0","283","9","-2","80","-130","93"
"2022-01-31 08:30:00","74","133","28","2","8","0","142","72","-2","76","-136","65"
"2022-01-31 09:00:00","122","241","69","6","23","3","465","115","-1","73","-142","56"
"2022-01-31 09:30:00","116","221","71","3","10","2","235","112","0","70","-149","65"
"2022-01-31 10:00:00","200","359","73","20","51","2","653","179","0","67","-156","47"
"2022-01-31 10:30:00","117","308","44","2","5","2","273","115","0","66","-164","72"
"2022-01-31 11:00:00","199","421","54","12","29","2","773","187","1","65","-172","54"
"2022-01-31 11:30:00","271","444","73","47","107","2","823","223","1","64","-180","39"
"2022-01-31 12:00:00","318","440","85","106","251","1","834","212","1","65","172","28"
"2022-01-31 12:30:00","366","423","215","223","548","53","828","142","1","66","165","13"
"2022-01-31 13:00:00","360","393","180","244","625","35","797","117","2","67","157","8"
"2022-01-31 13:30:00","261","351","130","94","271","13","794","166","2","70","150","25"
"2022-01-31 14:00:00","219","297","65","84","262","2","704","135","2","72","143","27"
"2022-01-31 14:30:00","145","236","68","22","84","6","660","123","1","76","136","38"
"2022-01-31 15:00:00","89","167","43","8","45","7","598","81","0","80","130","46"
"2022-01-31 15:30:00","79","94","38","32","190","15","318","47","-1","84","124","18"
"2022-01-31 16:00:00","14","30","2","1","3","0","70","13","-2","88","118","54"
"2022-01-31 16:30:00","2","4","1","0","0","0","8","2","-2","93","113","49"
"2022-01-31 17:00:00","0","0","0","0","0","0","0","0","-3","98","108","32"
"2022-01-31 17:30:00","0","0","0","0","0","0","0","0","-3","103","103","11"
"2022-01-31 18:00:00","0","0","0","0","0","0","0","0","-3","108","97","28"
"2022-01-31 18:30:00","0","0","0","0","0","0","0","0","-3","113","92","18"
"2022-01-31 19:00:00","0","0","0","0","0","0","0","0","-3","118","87","33"
"2022-01-31 19:30:00","0","0","0","0","0","0","0","0","-3","123","81","1"
"2022-01-31 20:00:00","0","0","0","0","0","0","0","0","-3","128","75","4"
"2022-01-31 20:30:00","0","0","0","0","0","0","0","0","-4","133","68","2"
"2022-01-31 21:00:00","0","0","0","0","0","0","0","0","-4","138","60","8"
"2022-01-31 21:30:00","0","0","0","0","0","0","0","0","-4","142","51","1"
"2022-01-31 22:00:00","0","0","0","0","0","0","0","0","-4","146","41","10"
"2022-01-31 22:30:00","0","0","0","0","0","0","0","0","-4","148","29","5"
"2022-01-31 23:00:00","0","0","0","0","0","0","0","0","-4","150","15","22"
"2022-01-31 23:30:00","0","0","0","0","0","0","0","0","-5","151","1","25"
"2022-02-01 00:00:00","0","0","0","0","0","0","0","0","-5","151","-14","32"
"2022-02-01 00:30:00","0","0","0","0","0","0","0","0","-6","149","-28","5"
"2022-02-01 01:00:00","0","0","0","0","0","0","0","0","-6","146","-40","3"
"2022-02-01 01:30:00","0","0","0","0","0","0","0","0","-6","142","-50","6"
"2022-02-01 02:00:00","0","0","0","0","0","0","0","0","-6","138","-59","15"
"2022-02-01 02:30:00","0","0","0","0","0","0","0","0","-6","133","-67","21"
"2022-02-01 03:00:00","0","0","0","0","0","0","0","0","-6","128","-74","17"
"2022-02-01 03:30:00","0","0","0","0","0","0","0","0","-6","123","-80","2"
"2022-02-01 04:00:00","0","0","0","0","0","0","0","0","-6","118","-86","4"
"2022-02-01 04:30:00","0","0","0","0","0","0","0","0","-6","113","-92","5"
"2022-02-01 05:00:00","0","0","0","0","0","0","0","0","-6","108","-97","3"
"2022-02-01 05:30:00","0","0","0","0","0","0","0","0","-6","103","-102","16"
"2022-02-01 06:00:00","0","0","0","0","0","0","0","0","-6","98","-107","16"
"2022-02-01 06:30:00","1","1","1","0","0","0","2","1","-6","93","-113","14"
"2022-02-01 07:00:00","14","17","7","2","14","0","29","11","-6","88","-118","16"
"2022-02-01 07:30:00","42","53","29","4","24","5","65","38","-5","84","-124","43"
"2022-02-01 08:00:00","65","109","17","4","21","19","193","62","-3","80","-129","54"
"2022-02-01 08:30:00","166","218","71","58","267","8","747","108","-1","76","-136","24"
"2022-02-01 09:00:00","135","287","44","15","54","2","797","120","-1","73","-142","51"
"2022-02-01 09:30:00","275","344","113","131","397","23","849","143","0","70","-149","19"
"2022-02-01 10:00:00","224","393","32","28","72","26","844","197","1","67","-156","42"
"2022-02-01 10:30:00","378","428","116","235","568","25","859","142","1","65","-164","11"
"2022-02-01 11:00:00","327","452","14","109","250","65","855","218","2","64","-172","28"
"2022-02-01 11:30:00","445","461","130","354","809","5","896","91","2","64","-180","4"
"2022-02-01 12:00:00","307","457","84","78","177","2","880","228","3","64","172","32"
"2022-02-01 12:30:00","391","440","62","257","608","1","876","135","3","65","165","11"
"2022-02-01 13:00:00","271","407","38","63","159","114","847","207","3","67","157","34"
"2022-02-01 13:30:00","329","363","95","212","578","4","797","117","2","69","150","10"
"2022-02-01 14:00:00","183","309","57","32","98","1","771","151","2","72","143","40"
"2022-02-01 14:30:00","230","245","104","153","587","21","731","77","1","76","136","6"
"2022-02-01 15:00:00","171","175","65","113","567","14","606","58","1","79","130","2"
"2022-02-01 15:30:00","101","101","74","59","346","99","346","43","0","83","124","2"
"2022-02-01 16:00:00","31","35","19","9","53","8","93","21","-2","88","118","9"
"2022-02-01 16:30:00","5","5","4","2","8","2","8","2","-3","93","113","3"
"2022-02-01 17:00:00","0","0","0","0","0","0","0","0","-4","97","108","2"
"2022-02-01 17:30:00","0","0","0","0","0","0","0","0","-4","102","102","20"
"2022-02-01 18:00:00","0","0","0","0","0","0","0","0","-4","107","97","8"
"2022-02-01 18:30:00","0","0","0","0","0","0","0","0","-4","113","92","33"
"2022-02-01 19:00:00","0","0","0","0","0","0","0","0","-4","118","86","39"
"2022-02-01 19:30:00","0","0","0","0","0","0","0","0","-4","123","81","12"
"2022-02-01 20:00:00","0","0","0","0","0","0","0","0","-4","128","74","31"
"2022-02-01 20:30:00","0","0","0","0","0","0","0","0","-5","133","67","8"
"2022-02-01 21:00:00","0","0","0","0","0","0","0","0","-5","137","60","22"
"2022-02-01 21:30:00","0","0","0","0","0","0","0","0","-4","142","51","11"
"2022-02-01 22:00:00","0","0","0","0","0","0","0","0","-4","145","41","25"
"2022-02-01 22:30:00","0","0","0","0","0","0","0","0","-4","148","29","45"
"2022-02-01 23:00:00","0","0","0","0","0","0","0","0","-3","150","15","44"
"2022-02-01 23:30:00","0","0","0","0","0","0","0","0","-3","151","1","32"
"2022-02-02 00:00:00","0","0","0","0","0","0","0","0","-3","150","-14","35"
"2022-02-02 00:30:00","0","0","0","0","0","0","0","0","-5","148","-27","69"
"2022-02-02 01:00:00","0","0","0","0","0","0","0","0","-4","146","-40","64"
"2022-02-02 01:30:00","0","0","0","0","0","0","0","0","-5","142","-50","76"
"2022-02-02 02:00:00","0","0","0","0","0","0","0","0","-5","138","-59","68"
"2022-02-02 02:30:00","0","0","0","0","0","0","0","0","-5","133","-67","75"
"2022-02-02 03:00:00","0","0","0","0","0","0","0","0","-4","128","-74","73"
"2022-02-02 03:30:00","0","0","0","0","0","0","0","0","-4","123","-80","74"
"2022-02-02 04:00:00","0","0","0","0","0","0","0","0","-5","118","-86","76"
"2022-02-02 04:30:00","0","0","0","0","0","0","0","0","-4","113","-91","72"
"2022-02-02 05:00:00","0","0","0","0","0","0","0","0","-4","108","-97","66"
"2022-02-02 05:30:00","0","0","0","0","0","0","0","0","-4","103","-102","75"
"2022-02-02 06:00:00","0","0","0","0","0","0","0","0","-4","98","-107","67"
"2022-02-02 06:30:00","1","1","0","0","0","0","0","1","-4","93","-112","79"
"2022-02-02 07:00:00","5","7","1","0","0","0","17","5","-3","88","-118","69"
"2022-02-02 07:30:00","16","36","7","2","2","0","14","16","-2","84","-123","75"
"2022-02-02 08:00:00","17","35","8","4","28","0","2","17","-1","80","-129","88"
"2022-02-02 08:30:00","52","78","23","8","1","4","9","52","0","76","-135","76"
"2022-02-02 09:00:00","110","204","40","3","12","3","194","107","0","72","-142","61"
"2022-02-02 09:30:00","90","175","33","1","2","3","39","89","0","69","-149","74"
"2022-02-02 10:00:00","138","234","68","4","10","1","92","134","1","67","-156","65"
"2022-02-02 10:30:00","154","248","64","4","11","1","90","149","1","65","-164","64"
"2022-02-02 11:00:00","170","277","69","5","12","8","106","165","1","64","-172","62"
"2022-02-02 11:30:00","194","299","76","10","22","1","151","184","1","64","-180","57"
"2022-02-02 12:00:00","240","320","90","23","53","2","211","217","2","64","172","47"
"2022-02-02 12:30:00","205","294","77","13","31","2","168","192","2","65","165","53"
"2022-02-02 13:00:00","192","292","74","13","32","1","227","180","2","67","157","52"
"2022-02-02 13:30:00","211","259","143","27","74","30","209","184","2","69","150","42"
"2022-02-02 14:00:00","176","219","134","22","68","25","187","154","2","72","143","43"
"2022-02-02 14:30:00","186","249","76","59","224","6","694","127","2","75","136","25"
"2022-02-02 15:00:00","124","179","25","26","125","20","583","97","2","79","130","31"
"2022-02-02 15:30:00","73","106","24","15","90","12","390","58","0","83","124","32"
"2022-02-02 16:00:00","18","39","3","1","6","0","112","17","0","88","118","48"
"2022-02-02 16:30:00","4","5","2","1","5","0","8","3","0","92","113","20"
"2022-02-02 17:00:00","0","0","0","0","0","0","0","0","0","97","107","36"
"2022-02-02 17:30:00","0","0","0","0","0","0","0","0","0","102","102","20"
"2022-02-02 18:00:00","0","0","0","0","0","0","0","0","-1","107","97","21"
"2022-02-02 18:30:00","0","0","0","0","0","0","0","0","-1","112","92","13"
"2022-02-02 19:00:00","0","0","0","0","0","0","0","0","-1","117","86","16"
"2022-02-02 19:30:00","0","0","0","0","0","0","0","0","-2","123","80","7"
"2022-02-02 20:00:00","0","0","0","0","0","0","0","0","-2","128","74","7"
"2022-02-02 20:30:00","0","0","0","0","0","0","0","0","-2","133","67","5"
"2022-02-02 21:00:00","0","0","0","0","0","0","0","0","-2","137","60","8"
"2022-02-02 21:30:00","0","0","0","0","0","0","0","0","-3","141","51","16"
"2022-02-02 22:00:00","0","0","0","0","0","0","0","0","-3","145","40","23"
"2022-02-02 22:30:00","0","0","0","0","0","0","0","0","-3","148","28","12"
"2022-02-02 23:00:00","0","0","0","0","0","0","0","0","-3","150","15","21"
"2022-02-02 23:30:00","0","0","0","0","0","0","0","0","-3","151","1","10"
"2022-02-03 00:00:00","0","0","0","0","0","0","0","0","-2","150","-14","19"
"2022-02-03 00:30:00","0","0","0","0","0","0","0","0","-3","148","-27","6"
"2022-02-03 01:00:00","0","0","0","0","0","0","0","0","-3","145","-39","4"
"2022-02-03 01:30:00","0","0","0","0","0","0","0","0","-3","142","-50","3"
"2022-02-03 02:00:00","0","0","0","0","0","0","0","0","-3","138","-59","13"
"2022-02-03 02:30:00","0","0","0","0","0","0","0","0","-3","133","-66","1"
"2022-02-03 03:00:00","0","0","0","0","0","0","0","0","-4","128","-73","14"
"2022-02-03 03:30:00","0","0","0","0","0","0","0","0","-4","123","-80","1"
"2022-02-03 04:00:00","0","0","0","0","0","0","0","0","-4","118","-86","18"
"2022-02-03 04:30:00","0","0","0","0","0","0","0","0","-4","113","-91","35"
"2022-02-03 05:00:00","0","0","0","0","0","0","0","0","-4","108","-96","36"
"2022-02-03 05:30:00","0","0","0","0","0","0","0","0","-4","102","-102","38"
"2022-02-03 06:00:00","0","0","0","0","0","0","0","0","-4","97","-107","2"
"2022-02-03 06:30:00","1","1","1","1","2","2","2","1","-4","93","-112","39"
"2022-02-03 07:00:00","21","21","15","5","35","12","35","14","-4","88","-118","40"
"2022-02-03 07:30:00","78","78","71","39","226","184","226","39","-3","83","-123","40"
"2022-02-03 08:00:00","148","148","110","93","517","252","517","54","-1","79","-129","40"
"2022-02-03 08:30:00","109","160","76","7","29","8","168","102","0","75","-135","50"
"2022-02-03 09:00:00","119","218","67","5","17","3","238","114","0","72","-142","57"
"2022-02-03 09:30:00","137","192","108","5","14","6","72","132","0","69","-149","59"
"2022-02-03 10:00:00","165","234","117","8","20","7","107","157","1","67","-156","57"
"2022-02-03 10:30:00","179","229","106","8","20","4","58","170","2","65","-164","58"
"2022-02-03 11:00:00","185","232","102","8","18","3","47","177","2","64","-172","58"
"2022-02-03 11:30:00","240","358","195","21","48","20","348","218","3","63","-180","47"
"2022-02-03 12:00:00","226","300","156","18","43","11","161","207","3","64","172","50"
"2022-02-03 12:30:00","266","413","193","46","108","25","737","220","3","65","165","38"
"2022-02-03 13:00:00","247","401","132","40","99","7","781","207","3","66","157","38"
"2022-02-03 13:30:00","339","358","204","240","655","76","771","100","3","69","150","5"
"2022-02-03 14:00:00","290","304","188","203","640","98","730","87","3","72","143","4"
"2022-02-03 14:30:00","241","241","204","173","642","413","642","68","2","75","136","7"
"2022-02-03 15:00:00","152","172","93","70","331","75","517","82","2","79","130","12"
"2022-02-03 15:30:00","89","100","75","31","183","91","296","57","1","83","124","12"
"2022-02-03 16:00:00","32","37","17","7","43","3","65","25","0","87","118","15"
"2022-02-03 16:30:00","4","5","4","1","5","2","8","2","-1","92","113","13"
"2022-02-03 17:00:00","0","0","0","0","0","0","0","0","-1","97","107","34"
"2022-02-03 17:30:00","0","0","0","0","0","0","0","0","-1","102","102","70"
"2022-02-03 18:00:00","0","0","0","0","0","0","0","0","-1","107","97","72"
"2022-02-03 18:30:00","0","0","0","0","0","0","0","0","-1","112","91","62"
"2022-02-03 19:00:00","0","0","0","0","0","0","0","0","-1","117","86","72"
"2022-02-03 19:30:00","0","0","0","0","0","0","0","0","-1","122","80","51"
"2022-02-03 20:00:00","0","0","0","0","0","0","0","0","-2","127","74","74"
"2022-02-03 20:30:00","0","0","0","0","0","0","0","0","-2","132","67","77"
"2022-02-03 21:00:00","0","0","0","0","0","0","0","0","-2","137","59","62"
"2022-02-03 21:30:00","0","0","0","0","0","0","0","0","-2","141","50","79"
"2022-02-03 22:00:00","0","0","0","0","0","0","0","0","-2","145","40","66"
"2022-02-03 22:30:00","0","0","0","0","0","0","0","0","-2","148","28","76"
"2022-02-03 23:00:00","0","0","0","0","0","0","0","0","-2","150","15","64"
"2022-02-03 23:30:00","0","0","0","0","0","0","0","0","-2","150","1","55"
"2022-02-04 00:00:00","0","0","0","0","0","0","0","0","-2","150","-14","38"
"2022-02-04 00:30:00","0","0","0","0","0","0","0","0","-2","148","-27","39"
"2022-02-04 01:00:00","0","0","0","0","0","0","0","0","-2","145","-39","38"
"2022-02-04 01:30:00","0","0","0","0","0","0","0","0","-2","141","-49","47"
"2022-02-04 02:00:00","0","0","0","0","0","0","0","0","-2","137","-58","44"
"2022-02-04 02:30:00","0","0","0","0","0","0","0","0","-2","133","-66","46"
"2022-02-04 03:00:00","0","0","0","0","0","0","0","0","-2","128","-73","42"
"2022-02-04 03:30:00","0","0","0","0","0","0","0","0","-2","123","-79","34"
"2022-02-04 04:00:00","0","0","0","0","0","0","0","0","-2","118","-85","32"
"2022-02-04 04:30:00","0","0","0","0","0","0","0","0","-2","113","-91","8"
"2022-02-04 05:00:00","0","0","0","0","0","0","0","0","-2","107","-96","15"
"2022-02-04 05:30:00","0","0","0","0","0","0","0","0","-2","102","-101","11"
"2022-02-04 06:00:00","0","0","0","0","0","0","0","0","-2","97","-107","18"
"2022-02-04 06:30:00","1","1","1","1","2","0","2","1","-2","92","-112","13"
"2022-02-04 07:00:00","19","19","17","5","29","29","29","14","-2","88","-117","11"
"2022-02-04 07:30:00","73","73","69","33","190","182","190","41","-1","83","-123","11"
"2022-02-04 08:00:00","143","143","136","86","470","448","470","58","0","79","-129","8"
"2022-02-04 08:30:00","214","214","203","145","594","566","594","69","0","75","-135","7"
"2022-02-04 09:00:00","279","279","266","203","656","640","656","77","1","72","-142","7"
"2022-02-04 09:30:00","336","338","285","253","707","455","727","83","2","69","-149","6"
"2022-02-04 10:00:00","388","388","368","300","750","714","750","88","2","66","-156","5"
"2022-02-04 10:30:00","426","426","337","344","800","334","801","82","3","65","-164","5"
"2022-02-04 11:00:00","450","451","399","372","837","614","837","78","3","64","-172","4"
"2022-02-04 11:30:00","461","461","405","377","831","530","831","85","4","63","-180","4"
"2022-02-04 12:00:00","459","459","436","375","824","781","824","86","4","63","172","4"
"2022-02-04 12:30:00","442","443","341","359","820","303","821","83","4","64","164","6"
"2022-02-04 13:00:00","411","411","322","328","793","317","793","83","4","66","157","7"
"2022-02-04 13:30:00","363","368","225","289","788","101","815","74","4","69","149","1"
"2022-02-04 14:00:00","304","314","204","214","638","115","711","89","4","71","142","3"
"2022-02-04 14:30:00","238","250","170","153","555","142","658","84","3","75","136","4"
"2022-02-04 15:00:00","181","181","122","126","601","113","601","56","2","79","130","14"
"2022-02-04 15:30:00","101","108","46","48","284","12","371","53","2","83","124","7"
"2022-02-04 16:00:00","40","41","23","12","76","11","87","27","1","87","118","3"
"2022-02-04 16:30:00","5","5","5","2","11","8","11","4","0","92","112","1"
"2022-02-04 17:00:00","0","0","0","0","0","0","0","0","0","97","107","16"
"2022-02-04 17:30:00","0","0","0","0","0","0","0","0","0","102","102","16"
"2022-02-04 18:00:00","0","0","0","0","0","0","0","0","0","107","97","3"
"2022-02-04 18:30:00","0","0","0","0","0","0","0","0","0","112","91","19"
"2022-02-04 19:00:00","0","0","0","0","0","0","0","0","0","117","86","23"
"2022-02-04 19:30:00","0","0","0","0","0","0","0","0","0","122","80","23"
"2022-02-04 20:00:00","0","0","0","0","0","0","0","0","0","127","74","21"
"2022-02-04 20:30:00","0","0","0","0","0","0","0","0","0","132","67","19"
"2022-02-04 21:00:00","0","0","0","0","0","0","0","0","-1","137","59","18"
"2022-02-04 21:30:00","0","0","0","0","0","0","0","0","-1","141","50","16"
"2022-02-04 22:00:00","0","0","0","0","0","0","0","0","-1","144","40","16"
"2022-02-04 22:30:00","0","0","0","0","0","0","0","0","-1","147","28","16"
"2022-02-04 23:00:00","0","0","0","0","0","0","0","0","-1","149","15","18"
"2022-02-04 23:30:00","0","0","0","0","0","0","0","0","0","150","1","1"
"2022-02-05 00:00:00","0","0","0","0","0","0","0","0","0","149","-13","19"
"2022-02-05 00:30:00","0","0","0","0","0","0","0","0","0","148","-27","27"
"2022-02-05 01:00:00","0","0","0","0","0","0","0","0","0","145","-39","18"
"2022-02-05 01:30:00","0","0","0","0","0","0","0","0","0","141","-49","5"
"2022-02-05 02:00:00","0","0","0","0","0","0","0","0","0","137","-58","7"
"2022-02-05 02:30:00","0","0","0","0","0","0","0","0","0","133","-66","17"
"2022-02-05 03:00:00","0","0","0","0","0","0","0","0","0","128","-73","19"
"2022-02-05 03:30:00","0","0","0","0","0","0","0","0","-1","123","-79","21"
"2022-02-05 04:00:00","0","0","0","0","0","0","0","0","-1","118","-85","23"
"2022-02-05 04:30:00","0","0","0","0","0","0","0","0","-1","112","-91","24"
"2022-02-05 05:00:00","0","0","0","0","0","0","0","0","-2","107","-96","24"
"2022-02-05 05:30:00","0","0","0","0","0","0","0","0","-2","102","-101","24"
"2022-02-05 06:00:00","0","0","0","0","0","0","0","0","-3","97","-106","26"
"2022-02-05 06:30:00","1","1","1","0","0","0","2","1","-2","92","-112","8"
"2022-02-05 07:00:00","19","22","16","3","18","11","39","16","-2","88","-117","13"
"2022-02-05 07:30:00","52","69","39","7","40","15","138","46","-1","83","-123","34"
"2022-02-05 08:00:00","94","130","50","13","69","7","300","81","0","79","-129","38"
"2022-02-05 08:30:00","139","194","120","21","86","44","395","118","1","75","-135","38"
"2022-02-05 09:00:00","183","268","157","30","98","49","570","153","1","72","-142","37"
"2022-02-05 09:30:00","328","350","217","229","656","103","781","99","2","69","-149","6"
"2022-02-05 10:00:00","380","397","245","275","689","99","793","105","2","66","-156","4"
"2022-02-05 10:30:00","433","433","274","350","811","303","811","85","3","64","-164","16"
"2022-02-05 11:00:00","431","457","204","307","678","27","811","124","3","63","-171","6"
"2022-02-05 11:30:00","421","466","280","276","608","97","849","144","4","63","-180","9"
"2022-02-05 12:00:00","410","462","266","254","559","76","836","155","4","63","172","11"
"2022-02-05 12:30:00","442","447","256","357","814","98","828","85","4","64","164","12"
"2022-02-05 13:00:00","414","415","252","332","800","109","810","81","4","66","157","14"
"2022-02-05 13:30:00","279","373","27","92","240","8","767","186","4","68","149","25"
"2022-02-05 14:00:00","235","320","18","72","215","8","738","162","3","71","142","26"
"2022-02-05 14:30:00","136","256","41","13","47","2","638","123","3","74","136","46"
"2022-02-05 15:00:00","106","185","38","11","54","2","515","94","3","78","129","42"
"2022-02-05 15:30:00","93","112","34","28","169","6","330","65","1","82","123","15"
"2022-02-05 16:00:00","45","45","22","19","114","6","114","26","0","87","118","9"
"2022-02-05 16:30:00","6","7","3","1","11","2","11","5","-1","92","112","10"
"2022-02-05 17:00:00","0","0","0","0","0","0","0","0","-1","96","107","5"
"2022-02-05 17:30:00","0","0","0","0","0","0","0","0","-1","101","102","19"
"2022-02-05 18:00:00","0","0","0","0","0","0","0","0","-1","107","96","15"
"2022-02-05 18:30:00","0","0","0","0","0","0","0","0","-1","112","91","4"
"2022-02-05 19:00:00","0","0","0","0","0","0","0","0","-1","117","86","1"
"2022-02-05 19:30:00","0","0","0","0","0","0","0","0","-1","122","80","4"
"2022-02-05 20:00:00","0","0","0","0","0","0","0","0","-1","127","73","4"
"2022-02-05 20:30:00","0","0","0","0","0","0","0","0","0","132","67","40"
"2022-02-05 21:00:00","0","0","0","0","0","0","0","0","0","136","59","34"
"2022-02-05 21:30:00","0","0","0","0","0","0","0","0","0","141","50","57"
"2022-02-05 22:00:00","0","0","0","0","0","0","0","0","0","144","40","53"
"2022-02-05 22:30:00","0","0","0","0","0","0","0","0","0","147","28","51"
"2022-02-05 23:00:00","0","0","0","0","0","0","0","0","0","149","15","37"
"2022-02-05 23:30:00","0","0","0","0","0","0","0","0","0","150","1","59"
"2022-02-06 00:00:00","0","0","0","0","0","0","0","0","0","149","-13","56"
"2022-02-06 00:30:00","0","0","0","0","0","0","0","0","0","147","-27","58"
"2022-02-06 01:00:00","0","0","0","0","0","0","0","0","0","145","-38","61"
"2022-02-06 01:30:00","0","0","0","0","0","0","0","0","-1","141","-49","8"
"2022-02-06 02:00:00","0","0","0","0","0","0","0","0","-1","137","-58","26"
"2022-02-06 02:30:00","0","0","0","0","0","0","0","0","-1","132","-66","9"
"2022-02-06 03:00:00","0","0","0","0","0","0","0","0","-1","127","-73","28"
"2022-02-06 03:30:00","0","0","0","0","0","0","0","0","-1","122","-79","21"
"2022-02-06 04:00:00","0","0","0","0","0","0","0","0","-1","117","-85","24"
